UPC,maker,brand,flavor,volume,package,iri_key,week,units,price,promo,ad
01.16000.27534,GENERAL_MILLS,LUCKY_CHARMS,TOASTED,0.72,BOX,241995,17,1,4.29,0,A
01.16000.27534,GENERAL_MILLS,LUCKY_CHARMS,TOASTED,0.72,BOX,223660,2,1,4.79,0,NONE
01.16000.27534,GENERAL_MILLS,LUCKY_CHARMS,TOASTED,0.72,BOX,1130208,22,24,4.49,0,NONE
01.16000.27534,GENERAL_MILLS,LUCKY_CHARMS,TOASTED,0.72,BOX,274424,35,13,4.48,0,NONE
01.16000.27534,GENERAL_MILLS,LUCKY_CHARMS,TOASTED,0.72,BOX,277743,9,5,3.48,1,B
01.16000.27534,GENERAL_MILLS,LUCKY_CHARMS,TOASTED,0.72,BOX,279568,16,15,4.29,0,NONE
01.16000.27534,GENERAL_MILLS,LUCKY_CHARMS,TOASTED,0.72,BOX,224312,36,11,2.75,1,NONE
01.16000.27534,GENERAL_MILLS,LUCKY_CHARMS,TOASTED,0.72,BOX,1083246,46,4,3.99,1,B
01.16000.27534,GENERAL_MILLS,LUCKY_CHARMS,TOASTED,0.72,BOX,272133,52,9,2.75,0,NONE
01.16000.27534,GENERAL_MILLS,LUCKY_CHARMS,TOASTED,0.72,BOX,1133995,29,10,3.88,0,B
01.16000.27534,GENERAL_MILLS,LUCKY_CHARMS,TOASTED,0.72,BOX,226160,12,19,3.27,1,A
01.16000.27534,GENERAL_MILLS,LUCKY_CHARMS,TOASTED,0.72,BOX,1130134,17,9,4.19,0,NONE
01.16000.27534,GENERAL_MILLS,LUCKY_CHARMS,TOASTED,0.72,BOX,268514,12,3,3.49,0,NONE
01.16000.27534,GENERAL_MILLS,LUCKY_CHARMS,TOASTED,0.72,BOX,1082782,27,11,4.36,0,NONE
01.16000.27534,GENERAL_MILLS,LUCKY_CHARMS,TOASTED,0.72,BOX,291741,24,5,3.29,0,NONE
01.16000.27534,GENERAL_MILLS,LUCKY_CHARMS,TOASTED,0.72,BOX,290949,41,10,4.49,1,NONE
01.16000.27534,GENERAL_MILLS,LUCKY_CHARMS,TOASTED,0.72,BOX,231063,30,3,4.39,0,NONE
01.16000.27534,GENERAL_MILLS,LUCKY_CHARMS,TOASTED,0.72,BOX,648458,4,28,2.79,0,NONE
01.16000.27534,GENERAL_MILLS,LUCKY_CHARMS,TOASTED,0.72,BOX,250381,25,19,3.19,0,NONE
01.16000.27534,GENERAL_MILLS,LUCKY_CHARMS,TOASTED,0.72,BOX,1108303,29,17,3.99,0,NONE
01.16000.27534,GENERAL_MILLS,LUCKY_CHARMS,TOASTED,0.72,BOX,224546,1,1,3.26,1,NONE
01.16000.27534,GENERAL_MILLS,LUCKY_CHARMS,TOASTED,0.72,BOX,294261,3,9,3.49,0,NONE
01.16000.27534,GENERAL_MILLS,LUCKY_CHARMS,TOASTED,0.72,BOX,250094,2,16,3.19,0,NONE
01.16000.27534,GENERAL_MILLS,LUCKY_CHARMS,TOASTED,0.72,BOX,235111,52,13,4.49,0,NONE
01.16000.27534,GENERAL_MILLS,LUCKY_CHARMS,TOASTED,0.72,BOX,240824,37,28,2.5,1,A
01.16000.27534,GENERAL_MILLS,LUCKY_CHARMS,TOASTED,0.72,BOX,237354,37,12,2.83,0,NONE
01.16000.27534,GENERAL_MILLS,LUCKY_CHARMS,TOASTED,0.72,BOX,219209,27,16,3.59,0,B
01.16000.27534,GENERAL_MILLS,LUCKY_CHARMS,TOASTED,0.72,BOX,934088,25,12,3.91,0,NONE
01.16000.27534,GENERAL_MILLS,LUCKY_CHARMS,TOASTED,0.72,BOX,233411,46,4,3.44,0,NONE
01.16000.27534,GENERAL_MILLS,LUCKY_CHARMS,TOASTED,0.72,BOX,266622,11,15,1.5,1,A
01.16000.27534,GENERAL_MILLS,LUCKY_CHARMS,TOASTED,0.72,BOX,267475,27,3,4.29,0,NONE
01.16000.27534,GENERAL_MILLS,LUCKY_CHARMS,TOASTED,0.72,BOX,680784,8,5,3.19,0,NONE
01.16000.27534,GENERAL_MILLS,LUCKY_CHARMS,TOASTED,0.72,BOX,286681,45,23,3,1,NONE
01.16000.27534,GENERAL_MILLS,LUCKY_CHARMS,TOASTED,0.72,BOX,1116285,1,27,2.99,0,NONE
01.16000.27534,GENERAL_MILLS,LUCKY_CHARMS,TOASTED,0.72,BOX,1073521,42,11,3.69,0,NONE
01.16000.27534,GENERAL_MILLS,LUCKY_CHARMS,TOASTED,0.72,BOX,266729,32,6,2.38,1,NONE
01.16000.27534,GENERAL_MILLS,LUCKY_CHARMS,TOASTED,0.72,BOX,261765,16,6,3.79,0,NONE
01.16000.27534,GENERAL_MILLS,LUCKY_CHARMS,TOASTED,0.72,BOX,244822,22,5,4.69,0,NONE
01.16000.27534,GENERAL_MILLS,LUCKY_CHARMS,TOASTED,0.72,BOX,934474,9,25,4.89,0,B
01.16000.27534,GENERAL_MILLS,LUCKY_CHARMS,TOASTED,0.72,BOX,235795,24,11,2.27,1,A
01.16000.27534,GENERAL_MILLS,LUCKY_CHARMS,TOASTED,0.72,BOX,673435,46,22,2.96,0,NONE
01.16000.27534,GENERAL_MILLS,LUCKY_CHARMS,TOASTED,0.72,BOX,933195,18,3,4.69,0,NONE
01.16000.27534,GENERAL_MILLS,LUCKY_CHARMS,TOASTED,0.72,BOX,236100,7,2,4.49,0,NONE
01.16000.27534,GENERAL_MILLS,LUCKY_CHARMS,TOASTED,0.72,BOX,226568,12,1,4.19,0,NONE
01.16000.27534,GENERAL_MILLS,LUCKY_CHARMS,TOASTED,0.72,BOX,256951,27,4,4.99,0,NONE
01.16000.27534,GENERAL_MILLS,LUCKY_CHARMS,TOASTED,0.72,BOX,261164,49,1,3.99,0,NONE
01.16000.27534,GENERAL_MILLS,LUCKY_CHARMS,TOASTED,0.72,BOX,259857,50,7,3.55,0,NONE
01.16000.27534,GENERAL_MILLS,LUCKY_CHARMS,TOASTED,0.72,BOX,653956,12,10,2.5,1,B
01.16000.27534,GENERAL_MILLS,LUCKY_CHARMS,TOASTED,0.72,BOX,264965,48,9,2.2,1,NONE
01.16000.27534,GENERAL_MILLS,LUCKY_CHARMS,TOASTED,0.72,BOX,410992,48,3,3.79,0,NONE
01.16000.27534,GENERAL_MILLS,LUCKY_CHARMS,TOASTED,0.72,BOX,274250,37,21,2.49,1,NONE
01.16000.27534,GENERAL_MILLS,LUCKY_CHARMS,TOASTED,0.72,BOX,454632,7,3,3.59,0,NONE
01.16000.27534,GENERAL_MILLS,LUCKY_CHARMS,TOASTED,0.72,BOX,681879,36,4,3.54,0,NONE
01.16000.27534,GENERAL_MILLS,LUCKY_CHARMS,TOASTED,0.72,BOX,220690,10,18,3.99,0,NONE
01.16000.27534,GENERAL_MILLS,LUCKY_CHARMS,TOASTED,0.72,BOX,273986,17,9,3.83,0,B
01.16000.27534,GENERAL_MILLS,LUCKY_CHARMS,TOASTED,0.72,BOX,534466,1,12,3.26,1,NONE
01.16000.27534,GENERAL_MILLS,LUCKY_CHARMS,TOASTED,0.72,BOX,291169,12,13,3.46,1,A
01.16000.27534,GENERAL_MILLS,LUCKY_CHARMS,TOASTED,0.72,BOX,681475,48,13,3.44,0,NONE
01.16000.27534,GENERAL_MILLS,LUCKY_CHARMS,TOASTED,0.72,BOX,454546,31,12,3.29,1,NONE
01.16000.27534,GENERAL_MILLS,LUCKY_CHARMS,TOASTED,0.72,BOX,200553,4,12,4.89,0,NONE
01.16000.27534,GENERAL_MILLS,LUCKY_CHARMS,TOASTED,0.72,BOX,258246,50,10,5.59,0,NONE
01.16000.27534,GENERAL_MILLS,LUCKY_CHARMS,TOASTED,0.72,BOX,242435,43,5,3.58,0,NONE
01.16000.27534,GENERAL_MILLS,LUCKY_CHARMS,TOASTED,0.72,BOX,260288,24,2,4.19,0,NONE
01.16000.27534,GENERAL_MILLS,LUCKY_CHARMS,TOASTED,0.72,BOX,681475,1,12,3.26,0,NONE
01.16000.27534,GENERAL_MILLS,LUCKY_CHARMS,TOASTED,0.72,BOX,251434,45,5,3.79,0,NONE
01.16000.27534,GENERAL_MILLS,LUCKY_CHARMS,TOASTED,0.72,BOX,228137,45,22,2.95,1,NONE
01.16000.27534,GENERAL_MILLS,LUCKY_CHARMS,TOASTED,0.72,BOX,203010,42,7,3.25,0,NONE
01.16000.27534,GENERAL_MILLS,LUCKY_CHARMS,TOASTED,0.72,BOX,227587,3,12,4.79,0,NONE
01.16000.27534,GENERAL_MILLS,LUCKY_CHARMS,TOASTED,0.72,BOX,237082,32,9,3.28,0,NONE
01.16000.27534,GENERAL_MILLS,LUCKY_CHARMS,TOASTED,0.72,BOX,258162,44,2,2.99,1,NONE
01.16000.27534,GENERAL_MILLS,LUCKY_CHARMS,TOASTED,0.72,BOX,278194,1,4,4.69,0,NONE
01.16000.27534,GENERAL_MILLS,LUCKY_CHARMS,TOASTED,0.72,BOX,200501,46,2,2.7,1,NONE
01.16000.27534,GENERAL_MILLS,LUCKY_CHARMS,TOASTED,0.72,BOX,1083255,4,4,4.49,0,NONE
01.16000.27534,GENERAL_MILLS,LUCKY_CHARMS,TOASTED,0.72,BOX,688984,33,10,3.99,0,NONE
01.16000.27534,GENERAL_MILLS,LUCKY_CHARMS,TOASTED,0.72,BOX,273702,37,17,2.57,1,A
01.16000.27534,GENERAL_MILLS,LUCKY_CHARMS,TOASTED,0.72,BOX,260554,35,9,2.83,1,A
01.16000.27534,GENERAL_MILLS,LUCKY_CHARMS,TOASTED,0.72,BOX,286680,9,14,4.99,0,B
01.16000.27534,GENERAL_MILLS,LUCKY_CHARMS,TOASTED,0.72,BOX,673341,51,7,4.59,0,NONE
01.16000.27534,GENERAL_MILLS,LUCKY_CHARMS,TOASTED,0.72,BOX,280880,24,2,3.26,0,NONE
01.16000.27534,GENERAL_MILLS,LUCKY_CHARMS,TOASTED,0.72,BOX,224484,24,17,2.5,1,A
01.16000.27534,GENERAL_MILLS,LUCKY_CHARMS,TOASTED,0.72,BOX,286680,23,28,2.77,1,B
01.16000.27534,GENERAL_MILLS,LUCKY_CHARMS,TOASTED,0.72,BOX,278415,13,1,3,1,NONE
01.16000.27534,GENERAL_MILLS,LUCKY_CHARMS,TOASTED,0.72,BOX,264441,51,6,3.99,0,NONE
01.16000.27534,GENERAL_MILLS,LUCKY_CHARMS,TOASTED,0.72,BOX,934439,6,16,3.49,0,NONE
01.16000.27534,GENERAL_MILLS,LUCKY_CHARMS,TOASTED,0.72,BOX,1116183,42,20,3.55,0,NONE
01.16000.27534,GENERAL_MILLS,LUCKY_CHARMS,TOASTED,0.72,BOX,231963,26,6,4.49,0,NONE
01.16000.27534,GENERAL_MILLS,LUCKY_CHARMS,TOASTED,0.72,BOX,282379,15,28,2.5,1,NONE
01.16000.27534,GENERAL_MILLS,LUCKY_CHARMS,TOASTED,0.72,BOX,1181781,48,13,1.99,1,NONE
01.16000.27534,GENERAL_MILLS,LUCKY_CHARMS,TOASTED,0.72,BOX,210830,3,8,3.69,0,NONE
01.16000.27534,GENERAL_MILLS,LUCKY_CHARMS,TOASTED,0.72,BOX,256021,43,25,2.74,1,NONE
01.16000.27534,GENERAL_MILLS,LUCKY_CHARMS,TOASTED,0.72,BOX,1080444,47,5,4.49,0,NONE
01.16000.27534,GENERAL_MILLS,LUCKY_CHARMS,TOASTED,0.72,BOX,259661,23,4,4.79,0,NONE
01.16000.27534,GENERAL_MILLS,LUCKY_CHARMS,TOASTED,0.72,BOX,237355,35,22,2.54,1,A
01.16000.27534,GENERAL_MILLS,LUCKY_CHARMS,TOASTED,0.72,BOX,647779,12,5,3.99,0,NONE
01.16000.27534,GENERAL_MILLS,LUCKY_CHARMS,TOASTED,0.72,BOX,411950,5,7,3.44,0,NONE
01.16000.27534,GENERAL_MILLS,LUCKY_CHARMS,TOASTED,0.72,BOX,211303,13,6,3.49,0,NONE
01.16000.27534,GENERAL_MILLS,LUCKY_CHARMS,TOASTED,0.72,BOX,278350,38,16,2.69,1,A
01.16000.27534,GENERAL_MILLS,LUCKY_CHARMS,TOASTED,0.72,BOX,650878,8,3,4.69,0,NONE
01.16000.27534,GENERAL_MILLS,LUCKY_CHARMS,TOASTED,0.72,BOX,537168,51,7,3.99,1,NONE
01.16000.27534,GENERAL_MILLS,LUCKY_CHARMS,TOASTED,0.72,BOX,259335,15,11,3.69,0,NONE
01.16000.27534,GENERAL_MILLS,LUCKY_CHARMS,TOASTED,0.72,BOX,645054,5,2,3.44,0,NONE
01.16000.27534,GENERAL_MILLS,LUCKY_CHARMS,TOASTED,0.72,BOX,264320,47,13,3.69,0,NONE
01.16000.27534,GENERAL_MILLS,LUCKY_CHARMS,TOASTED,0.72,BOX,932539,34,13,3.59,0,NONE
01.16000.27534,GENERAL_MILLS,LUCKY_CHARMS,TOASTED,0.72,BOX,654145,44,21,2.37,1,NONE
01.16000.27534,GENERAL_MILLS,LUCKY_CHARMS,TOASTED,0.72,BOX,256423,2,25,4.59,0,NONE
01.16000.27534,GENERAL_MILLS,LUCKY_CHARMS,TOASTED,0.72,BOX,681475,37,13,3.44,0,NONE
01.16000.27534,GENERAL_MILLS,LUCKY_CHARMS,TOASTED,0.72,BOX,229818,2,18,2.5,1,NONE
01.16000.27534,GENERAL_MILLS,LUCKY_CHARMS,TOASTED,0.72,BOX,267552,27,15,3.38,1,NONE
01.16000.27534,GENERAL_MILLS,LUCKY_CHARMS,TOASTED,0.72,BOX,210815,21,2,4.29,0,NONE
01.16000.27534,GENERAL_MILLS,LUCKY_CHARMS,TOASTED,0.72,BOX,247479,22,27,2.5,1,NONE
01.16000.27534,GENERAL_MILLS,LUCKY_CHARMS,TOASTED,0.72,BOX,1130155,8,4,4.19,0,NONE
01.16000.27534,GENERAL_MILLS,LUCKY_CHARMS,TOASTED,0.72,BOX,289660,22,6,4.49,0,NONE
01.16000.27534,GENERAL_MILLS,LUCKY_CHARMS,TOASTED,0.72,BOX,1078107,47,7,3.64,0,NONE
01.16000.27534,GENERAL_MILLS,LUCKY_CHARMS,TOASTED,0.72,BOX,260554,10,12,3.5,0,NONE
01.16000.27534,GENERAL_MILLS,LUCKY_CHARMS,TOASTED,0.72,BOX,224484,15,14,2.5,1,NONE
01.16000.27534,GENERAL_MILLS,LUCKY_CHARMS,TOASTED,0.72,BOX,274542,21,8,4.44,0,NONE
01.16000.27534,GENERAL_MILLS,LUCKY_CHARMS,TOASTED,0.72,BOX,265550,46,6,3.49,0,NONE
01.16000.27534,GENERAL_MILLS,LUCKY_CHARMS,TOASTED,0.72,BOX,234341,8,2,3.19,0,NONE
01.16000.27534,GENERAL_MILLS,LUCKY_CHARMS,TOASTED,0.72,BOX,286395,51,5,3.19,0,NONE
01.16000.27534,GENERAL_MILLS,LUCKY_CHARMS,TOASTED,0.72,BOX,285993,2,5,4.79,0,NONE
01.16000.27534,GENERAL_MILLS,LUCKY_CHARMS,TOASTED,0.72,BOX,240255,39,3,4.59,0,NONE
01.16000.27534,GENERAL_MILLS,LUCKY_CHARMS,TOASTED,0.72,BOX,286934,10,10,3.19,0,B
01.16000.27534,GENERAL_MILLS,LUCKY_CHARMS,TOASTED,0.72,BOX,1078045,25,6,3.74,0,NONE
01.16000.27534,GENERAL_MILLS,LUCKY_CHARMS,TOASTED,0.72,BOX,686034,34,14,3.79,0,NONE
01.16000.27534,GENERAL_MILLS,LUCKY_CHARMS,TOASTED,0.72,BOX,1130152,50,4,4.49,0,NONE
01.16000.27534,GENERAL_MILLS,LUCKY_CHARMS,TOASTED,0.72,BOX,688984,46,15,3.99,0,NONE
01.16000.27534,GENERAL_MILLS,LUCKY_CHARMS,TOASTED,0.72,BOX,1081363,48,12,3.59,0,NONE
01.16000.27534,GENERAL_MILLS,LUCKY_CHARMS,TOASTED,0.72,BOX,239571,48,4,3.19,0,NONE
01.16000.27534,GENERAL_MILLS,LUCKY_CHARMS,TOASTED,0.72,BOX,684818,41,15,3.79,0,NONE
01.16000.27534,GENERAL_MILLS,LUCKY_CHARMS,TOASTED,0.72,BOX,266926,10,1,4.39,0,NONE
01.16000.27534,GENERAL_MILLS,LUCKY_CHARMS,TOASTED,0.72,BOX,274569,24,7,2.5,1,NONE
01.16000.27534,GENERAL_MILLS,LUCKY_CHARMS,TOASTED,0.72,BOX,235968,52,3,4.48,0,NONE
01.16000.27534,GENERAL_MILLS,LUCKY_CHARMS,TOASTED,0.72,BOX,209989,11,7,3.28,0,NONE
01.16000.27534,GENERAL_MILLS,LUCKY_CHARMS,TOASTED,0.72,BOX,294648,16,4,3.49,0,NONE
01.16000.27534,GENERAL_MILLS,LUCKY_CHARMS,TOASTED,0.72,BOX,230828,19,4,3.79,0,NONE
01.16000.27534,GENERAL_MILLS,LUCKY_CHARMS,TOASTED,0.72,BOX,237354,15,10,3.04,0,NONE
01.16000.27534,GENERAL_MILLS,LUCKY_CHARMS,TOASTED,0.72,BOX,294613,15,8,3.42,0,NONE
01.16000.27534,GENERAL_MILLS,LUCKY_CHARMS,TOASTED,0.72,BOX,655563,52,5,5.29,0,NONE
01.16000.27534,GENERAL_MILLS,LUCKY_CHARMS,TOASTED,0.72,BOX,251559,2,11,3.99,0,NONE
01.16000.27534,GENERAL_MILLS,LUCKY_CHARMS,TOASTED,0.72,BOX,288949,26,4,3.19,0,NONE
01.16000.27534,GENERAL_MILLS,LUCKY_CHARMS,TOASTED,0.72,BOX,200655,28,11,4.69,0,NONE
01.16000.27534,GENERAL_MILLS,LUCKY_CHARMS,TOASTED,0.72,BOX,241565,52,6,4.17,0,NONE
01.16000.27534,GENERAL_MILLS,LUCKY_CHARMS,TOASTED,0.72,BOX,224496,19,6,3.52,1,NONE
01.16000.27534,GENERAL_MILLS,LUCKY_CHARMS,TOASTED,0.72,BOX,244881,10,3,3.19,0,A
01.16000.27534,GENERAL_MILLS,LUCKY_CHARMS,TOASTED,0.72,BOX,1078107,42,7,3.64,0,NONE
01.16000.27534,GENERAL_MILLS,LUCKY_CHARMS,TOASTED,0.72,BOX,249366,3,6,3.79,0,NONE
01.16000.27534,GENERAL_MILLS,LUCKY_CHARMS,TOASTED,0.72,BOX,279229,6,11,3.63,0,NONE
01.16000.27534,GENERAL_MILLS,LUCKY_CHARMS,TOASTED,0.72,BOX,211420,11,1,4.49,0,NONE
01.16000.27534,GENERAL_MILLS,LUCKY_CHARMS,TOASTED,0.72,BOX,536020,21,4,4.09,0,NONE
01.16000.27534,GENERAL_MILLS,LUCKY_CHARMS,TOASTED,0.72,BOX,260243,26,8,3.19,0,NONE
01.16000.27534,GENERAL_MILLS,LUCKY_CHARMS,TOASTED,0.72,BOX,277264,46,4,3.69,0,NONE
01.16000.27534,GENERAL_MILLS,LUCKY_CHARMS,TOASTED,0.72,BOX,262430,9,10,3.25,0,NONE
01.16000.27534,GENERAL_MILLS,LUCKY_CHARMS,TOASTED,0.72,BOX,218539,3,14,3.99,0,NONE
01.16000.27534,GENERAL_MILLS,LUCKY_CHARMS,TOASTED,0.72,BOX,211926,48,5,3.19,0,B
01.16000.27534,GENERAL_MILLS,LUCKY_CHARMS,TOASTED,0.72,BOX,533356,24,6,3.33,1,NONE
01.16000.27534,GENERAL_MILLS,LUCKY_CHARMS,TOASTED,0.72,BOX,250381,39,21,2.05,0,NONE
01.16000.27534,GENERAL_MILLS,LUCKY_CHARMS,TOASTED,0.72,BOX,652727,7,24,2.49,1,B
01.16000.27534,GENERAL_MILLS,LUCKY_CHARMS,TOASTED,0.72,BOX,265550,4,15,2.82,1,A
01.16000.27534,GENERAL_MILLS,LUCKY_CHARMS,TOASTED,0.72,BOX,200513,17,14,3.58,0,NONE
01.16000.27534,GENERAL_MILLS,LUCKY_CHARMS,TOASTED,0.72,BOX,533482,7,7,3.99,0,NONE
01.16000.27534,GENERAL_MILLS,LUCKY_CHARMS,TOASTED,0.72,BOX,267192,44,2,4.49,0,NONE
01.16000.27534,GENERAL_MILLS,LUCKY_CHARMS,TOASTED,0.72,BOX,274897,19,21,2.43,1,NONE
01.16000.27534,GENERAL_MILLS,LUCKY_CHARMS,TOASTED,0.72,BOX,256078,11,11,4.41,0,NONE
01.16000.27534,GENERAL_MILLS,LUCKY_CHARMS,TOASTED,0.72,BOX,1073521,7,11,3.69,0,NONE
01.16000.27534,GENERAL_MILLS,LUCKY_CHARMS,TOASTED,0.72,BOX,250423,5,2,3.49,0,NONE
01.16000.27534,GENERAL_MILLS,LUCKY_CHARMS,TOASTED,0.72,BOX,265775,20,9,3.5,0,NONE
01.16000.27534,GENERAL_MILLS,LUCKY_CHARMS,TOASTED,0.72,BOX,268591,44,19,2.81,1,NONE
01.16000.27534,GENERAL_MILLS,LUCKY_CHARMS,TOASTED,0.72,BOX,231063,46,7,3.22,1,NONE
01.16000.27534,GENERAL_MILLS,LUCKY_CHARMS,TOASTED,0.72,BOX,222290,6,13,3.25,0,A
01.16000.27534,GENERAL_MILLS,LUCKY_CHARMS,TOASTED,0.72,BOX,656444,41,13,2.99,1,NONE
01.16000.27534,GENERAL_MILLS,LUCKY_CHARMS,TOASTED,0.72,BOX,213133,19,3,4.49,0,NONE
01.16000.27534,GENERAL_MILLS,LUCKY_CHARMS,TOASTED,0.72,BOX,202738,46,8,3.64,0,NONE
01.16000.27534,GENERAL_MILLS,LUCKY_CHARMS,TOASTED,0.72,BOX,233981,2,3,3.37,1,NONE
01.16000.27534,GENERAL_MILLS,LUCKY_CHARMS,TOASTED,0.72,BOX,1136655,6,23,2.98,1,NONE
01.16000.27534,GENERAL_MILLS,LUCKY_CHARMS,TOASTED,0.72,BOX,276837,32,1,4.69,0,NONE
01.16000.27534,GENERAL_MILLS,LUCKY_CHARMS,TOASTED,0.72,BOX,281536,17,1,3.59,0,NONE
01.16000.27534,GENERAL_MILLS,LUCKY_CHARMS,TOASTED,0.72,BOX,645430,51,7,3.99,0,NONE
01.16000.27534,GENERAL_MILLS,LUCKY_CHARMS,TOASTED,0.72,BOX,1109318,3,12,3.99,0,NONE
01.16000.27534,GENERAL_MILLS,LUCKY_CHARMS,TOASTED,0.72,BOX,535644,20,3,4.49,0,NONE
01.16000.27534,GENERAL_MILLS,LUCKY_CHARMS,TOASTED,0.72,BOX,247301,34,7,3.39,0,NONE
01.16000.27534,GENERAL_MILLS,LUCKY_CHARMS,TOASTED,0.72,BOX,252147,32,25,2.79,0,NONE
01.16000.27534,GENERAL_MILLS,LUCKY_CHARMS,TOASTED,0.72,BOX,647426,24,20,2.65,0,NONE
01.16000.27534,GENERAL_MILLS,LUCKY_CHARMS,TOASTED,0.72,BOX,258988,15,8,4.29,0,B
01.16000.27534,GENERAL_MILLS,LUCKY_CHARMS,TOASTED,0.72,BOX,239035,41,12,2.99,0,NONE
01.16000.27534,GENERAL_MILLS,LUCKY_CHARMS,TOASTED,0.72,BOX,654104,26,5,4.19,0,NONE
01.16000.27534,GENERAL_MILLS,LUCKY_CHARMS,TOASTED,0.72,BOX,248104,7,6,3.19,0,NONE
01.16000.27534,GENERAL_MILLS,LUCKY_CHARMS,TOASTED,0.72,BOX,648606,28,25,3.59,0,NONE
01.16000.27534,GENERAL_MILLS,LUCKY_CHARMS,TOASTED,0.72,BOX,452539,28,8,2.22,1,A
01.16000.27534,GENERAL_MILLS,LUCKY_CHARMS,TOASTED,0.72,BOX,288855,33,16,2,1,NONE
01.16000.27534,GENERAL_MILLS,LUCKY_CHARMS,TOASTED,0.72,BOX,225963,52,12,3.48,0,NONE
01.16000.27534,GENERAL_MILLS,LUCKY_CHARMS,TOASTED,0.72,BOX,648761,10,8,3,1,NONE
01.16000.27534,GENERAL_MILLS,LUCKY_CHARMS,TOASTED,0.72,BOX,247966,6,11,4.37,1,NONE
01.16000.27534,GENERAL_MILLS,LUCKY_CHARMS,TOASTED,0.72,BOX,242546,20,7,3.19,0,A
01.16000.27534,GENERAL_MILLS,LUCKY_CHARMS,TOASTED,0.72,BOX,273257,32,10,3.29,0,NONE
01.16000.27534,GENERAL_MILLS,LUCKY_CHARMS,TOASTED,0.72,BOX,533356,36,17,2,1,B
01.16000.27534,GENERAL_MILLS,LUCKY_CHARMS,TOASTED,0.72,BOX,258421,31,3,2.99,1,NONE
01.16000.27534,GENERAL_MILLS,LUCKY_CHARMS,TOASTED,0.72,BOX,216210,17,5,3.13,1,NONE
01.16000.27534,GENERAL_MILLS,LUCKY_CHARMS,TOASTED,0.72,BOX,266729,16,5,3.28,0,NONE
01.16000.27534,GENERAL_MILLS,LUCKY_CHARMS,TOASTED,0.72,BOX,269342,12,8,4.35,0,NONE
01.16000.27534,GENERAL_MILLS,LUCKY_CHARMS,TOASTED,0.72,BOX,268514,10,8,3.49,0,NONE
01.16000.27534,GENERAL_MILLS,LUCKY_CHARMS,TOASTED,0.72,BOX,203615,26,18,3.59,0,A
01.16000.27534,GENERAL_MILLS,LUCKY_CHARMS,TOASTED,0.72,BOX,267369,38,21,2.99,1,A
01.16000.27534,GENERAL_MILLS,LUCKY_CHARMS,TOASTED,0.72,BOX,260243,1,10,3.19,0,NONE
01.16000.27534,GENERAL_MILLS,LUCKY_CHARMS,TOASTED,0.72,BOX,1108996,21,17,3.59,0,NONE
01.16000.27534,GENERAL_MILLS,LUCKY_CHARMS,TOASTED,0.72,BOX,245747,51,7,4.49,0,NONE
01.16000.27534,GENERAL_MILLS,LUCKY_CHARMS,TOASTED,0.72,BOX,284049,13,9,3.19,0,NONE
01.16000.27534,GENERAL_MILLS,LUCKY_CHARMS,TOASTED,0.72,BOX,222290,47,9,3.25,0,NONE
01.16000.27534,GENERAL_MILLS,LUCKY_CHARMS,TOASTED,0.72,BOX,205066,15,27,3.79,0,NONE
01.16000.27534,GENERAL_MILLS,LUCKY_CHARMS,TOASTED,0.72,BOX,251057,33,18,2.19,1,NONE
01.16000.27534,GENERAL_MILLS,LUCKY_CHARMS,TOASTED,0.72,BOX,935029,36,11,3.49,0,NONE
01.16000.27534,GENERAL_MILLS,LUCKY_CHARMS,TOASTED,0.72,BOX,264965,44,3,3.79,0,NONE
01.16000.27534,GENERAL_MILLS,LUCKY_CHARMS,TOASTED,0.72,BOX,273806,19,6,6.49,0,NONE
01.16000.27534,GENERAL_MILLS,LUCKY_CHARMS,TOASTED,0.72,BOX,285022,35,8,2,1,NONE
01.16000.27534,GENERAL_MILLS,LUCKY_CHARMS,TOASTED,0.72,BOX,262313,46,12,3.99,1,B
01.16000.27534,GENERAL_MILLS,LUCKY_CHARMS,TOASTED,0.72,BOX,932399,42,12,3.82,0,NONE
01.16000.27534,GENERAL_MILLS,LUCKY_CHARMS,TOASTED,0.72,BOX,1133390,17,5,3.19,0,NONE
01.16000.27534,GENERAL_MILLS,LUCKY_CHARMS,TOASTED,0.72,BOX,649378,9,15,3.19,0,NONE
01.16000.27534,GENERAL_MILLS,LUCKY_CHARMS,TOASTED,0.72,BOX,535947,30,8,3.99,0,NONE
01.16000.27534,GENERAL_MILLS,LUCKY_CHARMS,TOASTED,0.72,BOX,237861,25,7,3.17,1,NONE
01.16000.27534,GENERAL_MILLS,LUCKY_CHARMS,TOASTED,0.72,BOX,224312,50,12,2.75,0,NONE
01.16000.27534,GENERAL_MILLS,LUCKY_CHARMS,TOASTED,0.72,BOX,652646,7,1,2.5,1,NONE
01.16000.27534,GENERAL_MILLS,LUCKY_CHARMS,TOASTED,0.72,BOX,226501,49,14,4.49,0,NONE
01.16000.27534,GENERAL_MILLS,LUCKY_CHARMS,TOASTED,0.72,BOX,256370,48,16,3,0,NONE
01.16000.27534,GENERAL_MILLS,LUCKY_CHARMS,TOASTED,0.72,BOX,240594,24,2,3.79,0,NONE
01.16000.27534,GENERAL_MILLS,LUCKY_CHARMS,TOASTED,0.72,BOX,645028,7,22,2.97,1,A
01.16000.27534,GENERAL_MILLS,LUCKY_CHARMS,TOASTED,0.72,BOX,235758,25,3,3.42,0,NONE
